date,price,per_chg_from_day_prior
2004-12-09,119.20999908447266,0.00353563570762136
2004-12-10,119.33000183105469,0.00100665000841915
2004-12-13,120.37000274658203,0.008715334782276788
2004-12-14,120.79000091552734,0.0034892262138561643
2004-12-15,120.87999725341797,7.450644689833438e-4
2004-12-16,120.80999755859375,-5.790841860913383e-4
2004-12-17,119.44000244140625,-0.01134008066280311
2004-12-20,119.47000122070313,2.511619112833786e-4
2004-12-21,120.38999938964844,0.007700662589311874
2004-12-22,120.68000030517578,0.002408845560242432
2004-12-23,120.7699966430664,7.457436001246446e-4
2004-12-27,120.5199966430664,-0.0020700505667717336
2004-12-28,121.18000030517578,0.00547630003727971
2004-12-29,121.36000061035156,0.001485396143938557
2004-12-30,121.12999725341797,-0.0018952155222218688
2004-12-31,120.87000274658203,-0.0021464089220773193
2005-01-03,120.30000305175781,-0.004715807742796938
2005-01-04,118.83000183105469,-0.012219461208747204
2005-01-05,118.01000213623047,-0.006900611648479521
2005-01-06,118.61000061035156,0.005084301866450752
2005-01-07,118.44000244140625,-0.0014332532507421308
2005-01-10,119,0.0047281116772248276
2005-01-11,118.18000030517578,-0.006890753738018645
2005-01-12,118.56999969482422,0.0033000455968974743
2005-01-13,117.62000274658203,-0.008012119007230261
2005-01-14,118.23999786376953,0.005271170742304006
2005-01-18,119.47000122070313,0.010402599620737009
2005-01-19,118.22000122070313,-0.010462877602979264
2005-01-20,117.5,-0.0060903503067891674
2005-01-21,116.77999877929688,-0.006127669963430851
2005-01-24,116.55000305175781,-0.0019694787630006112
2005-01-25,116.87999725341797,0.0028313530074607685
2005-01-26,117.2300033569336,0.0029945765891553323
2005-01-27,117.43000030517578,0.0017060218588687657
2005-01-28,117.43000030517578,0
2005-01-31,118.16000366210938,0.006216497956539804
2005-02-01,118.91000366210938,0.006347325463400473
2005-02-02,119.2699966430664,0.0030274406683223646
2005-02-03,118.95999908447266,-0.0025991244010969902
2005-02-04,120.2300033569336,0.010675893428337338
2005-02-07,120.06999969482422,-0.0013308130885962225
2005-02-08,120.20999908447266,0.0011659814275361605
2005-02-09,119.30999755859375,-0.0074869106790897404
2005-02-10,119.73999786376953,0.003604059290711207
2005-02-11,120.7699966430664,0.00860196089587979
2005-02-14,120.68000030517578,-7.45187881031475e-4
2005-02-15,121.12999725341797,0.003728844440704628
2005-02-16,121.20999908447266,6.604625845678376e-4
2005-02-17,120.2300033569336,-0.008085106302625183
2005-02-18,120.38999938964844,0.0013307496319355037
2005-02-22,118.5999984741211,-0.014868352226947967
2005-02-23,119.44999694824219,0.007166934949890123
2005-02-24,120.23999786376953,0.006613653710427904
2005-02-25,121.43000030517578,0.00989689340110026
2005-02-28,120.62999725341797,-0.006588182901649169
2005-03-01,121.2300033569336,0.004973937803008813
2005-03-02,121.16999816894531,-4.949697791528547e-4
2005-03-03,121.22000122070313,4.1266858556929313e-4
2005-03-04,122.7300033569336,0.012456707812444536
2005-03-07,122.79000091552734,4.888581190636825e-4
2005-03-08,122.33000183105469,-0.003746225922655623
2005-03-09,120.97000122070313,-0.011117473963826206
2005-03-10,121.23999786376953,0.002231930564122358
2005-03-11,120.38999938964844,-0.007010875033800219
2005-03-14,121.13999938964844,0.0062297533333527675
2005-03-15,120.13999938964844,-0.008254911714036637
2005-03-16,119.12000274658203,-0.008490066990580422
2005-03-17,119.36000061035156,0.0020147570369025837
2005-03-18,118.54000091552734,-0.006869970598451084
2005-03-21,118.0999984741211,-0.0037118477982786557
2005-03-22,116.9000015258789,-0.010160854900477745
2005-03-23,117,8.554189291345428e-4
2005-03-24,117.13999938964844,0.0011965759799011752
2005-03-28,117.30999755859375,0.0014512392848820101
2005-03-29,116.52999877929688,-0.006649039259482406
2005-03-30,118.18000030517578,0.014159457162648244
2005-03-31,117.95999908447266,-0.0018615774254105318
2005-04-01,117.43000030517578,-0.0044930381774362016
2005-04-04,117.62999725341797,0.001703116305223858
2005-04-05,118.19000244140625,0.004760734515549002
2005-04-06,118.5999984741211,0.003468956969673496
2005-04-07,119.23999786376953,0.005396284973714291
2005-04-08,118,-0.010399177171960502
2005-04-11,118.08999633789063,7.626808295815678e-4
2005-04-12,118.69999694824219,0.005165557026576317
2005-04-13,117.30000305175781,-0.011794388647666324
2005-04-14,115.7699966430664,-0.013043532556570366
2005-04-15,114.1500015258789,-0.013993220732156973
2005-04-18,114.5,0.003066127634187948
2005-04-19,115.41000366210938,0.007947630236763101
2005-04-20,113.80000305175781,-0.013950269121082671
2005-04-21,116.01000213623047,0.019420026583545153
2005-04-22,115.56999969482422,-0.003792797459735889
2005-04-25,116.33000183105469,0.006576119565954323
2005-04-26,115.19999694824219,-0.009713787200430021
2005-04-27,115.6500015258789,0.003906289839911192
2005-04-28,114.19999694824219,-0.012537869074841754
2005-04-29,115.75,0.01357270659525767
2005-05-02,116.4000015258789,0.005615563938478672
2005-05-03,116.5999984741211,0.0017181868180450384
2005-05-04,117.5,0.00771870958539213
2005-05-05,117.45999908447266,-3.404333236369681e-4
2005-05-06,117.08999633789063,-0.0031500319212154912
2005-05-09,117.81999969482422,0.006234549319029766
2005-05-10,116.5999984741211,-0.010354788863207908
2005-05-11,117.23999786376953,0.005488845609123081
2005-05-12,115.94999694824219,-0.01100307863384899
2005-05-13,115.72000122070313,-0.0019835768313278017
2005-05-16,116.80000305175781,0.009332888175440734
2005-05-17,117.58000183105469,0.006678071566070359
2005-05-18,118.79000091552734,0.010290857846823718
2005-05-19,119.29000091552734,0.0042091084783773556
2005-05-20,119.12000274658203,-0.001425083138910302
2005-05-23,119.77999877929688,0.0055405978634749595
2005-05-24,119.5,-0.002337608800721334
2005-05-25,119.41000366210938,-7.531074300470711e-4
2005-05-26,120.05000305175781,0.005359679842732633
2005-05-27,120.25,0.001665947048380846
2005-05-31,119.4800033569336,-0.006403298487038722
2005-06-01,120.5,0.008536965303049721
2005-06-02,120.76000213623047,0.0021576940766014005
2005-06-03,120.1500015258789,-0.0050513464687042256
2005-06-06,120.04000091552734,-9.155273321230017e-4
2005-06-07,120.12999725341797,7.497195701785757e-4
2005-06-08,119.91000366210938,-0.001831296065415788
2005-06-09,120.4800033569336,0.004753562483664023
2005-06-10,120.19999694824219,-0.0023240903128285972
2005-06-13,120.58000183105469,0.0031614383732150105
2005-06-14,120.86000061035156,0.00232209964376334
2005-06-15,121.08999633789063,0.0019029929370972015
2005-06-16,121.4000015258789,0.002560122201368641
2005-06-17,121.36000061035156,-3.294968288679694e-4
2005-06-20,121.4000015258789,3.296054328128589e-4
2005-06-21,121.47000122070313,5.766037392453976e-4
2005-06-22,121.56999969482422,8.232359686850007e-4
2005-06-23,119.86000061035156,-0.014065962727360758
2005-06-24,118.9800033569336,-0.00734187592972504
2005-06-27,119.1500015258789,0.0014287961350557972
2005-06-28,120.1500015258789,0.008392782099820653
2005-06-29,119.83000183105469,-0.002663334921017829
2005-06-30,119.18000030517578,-0.0054243638149595215
2005-07-01,119.52999877929688,0.0029367215407356726
2005-07-05,120.48999786376953,0.008031448960735139
2005-07-06,119.4800033569336,-0.008382392935037437
2005-07-07,119.94999694824219,0.0039336590065580995
2005-07-08,121.31999969482422,0.011421448782305351
2005-07-11,121.94000244140625,0.005110474349996903
2005-07-12,122.26000213623047,0.0026242388749990616
2005-07-13,122.43000030517578,0.0013904643053734688
2005-07-14,122.91000366210938,0.003920635103627467
2005-07-15,122.83999633789063,-5.695819879007279e-4
2005-07-18,122.3499984741211,-0.003988911416292422
2005-07-19,123.0199966430664,0.005476078277900653
2005-07-20,123.44000244140625,0.0034141262380168983
2005-07-21,122.72000122070313,-0.005832803033561918
2005-07-22,123.54000091552734,0.006681874891359462
2005-07-25,123.19000244140625,-0.002833078124715341
2005-07-26,123.33999633789063,0.0012175817315672
2005-07-27,123.79000091552734,0.00364848865735271
2005-07-28,124.56999969482422,0.006300983710543276
2005-07-29,123.73999786376953,-0.0066629351616605435
2005-08-01,123.6500015258789,-7.273019188969575e-4
2005-08-02,124.38999938964844,0.0059846166974341355
2005-08-03,124.72000122070313,0.0026529611116160984
2005-08-04,123.72000122070313,-0.008017960152441076
2005-08-05,122.87999725341797,-0.006789556732922107
2005-08-08,122.6500015258789,-0.0018717100641265278
2005-08-09,123.38999938964844,0.006033410962603153
2005-08-10,123.33000183105469,-4.862432846302727e-4
2005-08-11,123.81999969482422,0.003973062973280108
2005-08-12,123.05999755859375,-0.006137959441961115
2005-08-15,123.81999969482422,0.006175866661045573
2005-08-16,122.20999908447266,-0.013002750882891998
2005-08-17,122.19999694824219,-8.1843845065044e-5
2005-08-18,122.19000244140625,-8.178811035626027e-5
2005-08-19,122.47000122070313,0.0022915031811309014
2005-08-22,122.47000122070313,0
2005-08-23,122.23999786376953,-0.0018780383329882132
2005-08-24,121.1500015258789,-0.008916855014226786
2005-08-25,121.58999633789063,0.003631818460338453
2005-08-26,120.76000213623047,-0.006826171779409029
2005-08-29,121.69000244140625,0.007701227962273794
2005-08-30,121.05000305175781,-0.005259260225231709
2005-08-31,122.58000183105469,0.012639394801524189
2005-09-01,122.48999786376953,-7.342467444991867e-4
2005-09-02,122.2699966430664,-0.0017960749819573444
2005-09-06,123.69999694824219,0.011695430967829937
2005-09-07,123.91000366210938,0.0016977099357169529
2005-09-08,123.5,-0.0033088826567015156
2005-09-09,124.5999984741211,0.00890687023579833
2005-09-12,124.3499984741211,-0.0020064205703174544
2005-09-13,123.66000366210938,-0.005548812388247161
2005-09-14,123.20999908447266,-0.003639047099386465
2005-09-15,123.1500015258789,-4.869536485639914e-4
2005-09-16,123.5,0.0028420500997520864
2005-09-19,123.08999633789063,-0.0033198677093876517
2005-09-20,122.05000305175781,-0.008449047989878547
2005-09-21,120.91000366210938,-0.009340429013877183
2005-09-22,121.33999633789063,0.003556303554360081
2005-09-23,121.44000244140625,8.241808680885569e-4
2005-09-26,121.58000183105469,0.00115282762544398
2005-09-27,121.55000305175781,-2.467410663355701e-4
2005-09-28,121.66999816894531,9.872078500598991e-4
2005-09-29,122.66000366210938,0.008136808646856284
2005-09-30,123.04000091552734,0.00309797197189676
2005-10-03,122.5999984741211,-0.00357609263761573
2005-10-04,121.22000122070313,-0.011256095192442145
2005-10-05,119.62999725341797,-0.01311668001380617
2005-10-06,119.19999694824219,-0.0035944187498800234
2005-10-07,119.61000061035156,0.0034396281258916696
2005-10-10,118.5999984741211,-0.008444127841121831
2005-10-11,118.43000030517578,-0.0014333741242197964
2005-10-12,117.5,-0.007852742571808785
2005-10-13,117.43000030517578,-5.957420836103723e-4
2005-10-14,118.66999816894531,0.010559464025777386
2005-10-17,119.11000061035156,0.0037077816482295523
2005-10-18,117.81999969482422,-0.010830332540651778
2005-10-19,119.77999877929688,0.016635538020280255
2005-10-20,117.66999816894531,-0.017615633927659226
2005-10-21,118.12999725341797,0.003909229979014788
2005-10-24,119.95999908447266,0.015491423631619006
2005-10-25,119.72000122070313,-0.0020006490963752933
2005-10-26,119.37000274658203,-0.002923475363785485
2005-10-27,118.0999984741211,-0.010639224622932347
2005-10-28,119.80000305175781,0.014394619810340098
2005-10-31,120.12999725341797,0.0027545425146407315
2005-11-01,120.48999786376953,0.002996758666298227
2005-11-02,121.75,0.010457317275871097
2005-11-03,122.2699966430664,0.004271019655576232
2005-11-04,122.11000061035156,-0.0013085469625218698
2005-11-07,122.2300033569336,9.827429856867785e-4
2005-11-08,122.2300033569336,0
2005-11-09,122.38999938964844,0.0013089751151165933
2005-11-10,123.33999633789063,0.007762047168721016
2005-11-11,123.76000213623047,0.003405268451518642
2005-11-14,123.69000244140625,-5.656083840978416e-4
2005-11-15,123.23999786376953,-0.0036381645141440795
2005-11-16,123.48999786376953,0.0020285621903073383
2005-11-17,124.63999938964844,0.009312507456252072
2005-11-18,125.12999725341797,0.003931305088005531
2005-11-21,125.76000213623047,0.005034802978030843
2005-11-22,126.30000305175781,0.004293900336788987
2005-11-23,127.02999877929688,0.005779855185275885
2005-11-25,127.12999725341797,7.872036139654858e-4
2005-11-28,126.2300033569336,-0.007079319719407751
2005-11-29,126.08999633789063,-0.0011091421636667367
2005-11-30,125.41000366210938,-0.005392915342459321
2005-12-01,126.69000244140625,0.010206512574112986
2005-12-02,126.8499984741211,0.001262893911371116
2005-12-05,126.58000183105469,-0.0021284717880504255
2005-12-06,126.81999969482422,0.001896017224662822
2005-12-07,126.08000183105469,-0.005835024960970191
2005-12-08,126,-6.345322802413086e-4
2005-12-09,126.33000183105469,0.0026190621512276785
2005-12-12,126.44999694824219,9.498544720039936e-4
2005-12-13,127.30999755859375,0.006801112147939182
2005-12-14,127.80999755859375,0.003927421330519448
2005-12-15,127.44000244140625,-0.002894884001682872
2005-12-16,126.36000061035156,-0.008474590476810808
2005-12-19,125.70999908447266,-0.0051440449726118265
2005-12-20,125.83000183105469,9.545998524858287e-4
2005-12-21,126.02999877929688,0.0015894218018904019
2005-12-22,126.69000244140625,0.00523687747760095
2005-12-23,126.76000213623047,5.525273776562867e-4
2005-12-27,125.47000122070313,-0.010176718947519144
2005-12-28,125.75,0.0022315993988423896
2005-12-29,125.19000244140625,-0.00445326090333002
2005-12-30,124.51000213623047,-0.005431746081273923
2006-01-03,126.69999694824219,0.017588906709804515
2006-01-04,127.30000305175781,0.004735644182854492
2006-01-05,127.37999725341797,6.283911998622035e-4
2006-01-06,128.44000244140625,0.008321598452223536
2006-01-09,128.77000427246094,0.0025693072623946176
2006-01-10,128.89999389648438,0.0010094713031801722
2006-01-11,129.30999755859375,0.0031807888403674895
2006-01-12,128.8000030517578,-0.0039439681112424865
2006-01-13,128.67999267578125,-9.317575553809325e-4
2006-01-17,128.3300018310547,-0.002719854403538787
2006-01-18,127.81999969482422,-0.003974145787840649
2006-01-19,128.30999755859375,0.0038334991780583816
2006-01-20,125.97000122070313,-0.018237053872766598
2006-01-23,126.41999816894531,0.003572254853389893
2006-01-24,126.55000305175781,0.0010283569426948094
2006-01-25,126.66000366210938,8.692264535669212e-4
2006-01-26,127.36000061035156,0.005526582409626072
2006-01-27,128.5399932861328,0.00926501782448439
2006-01-30,128.44000244140625,-7.778967632585814e-4
2006-01-31,127.5,-0.0073186112078678514
2006-02-01,128.38999938964844,0.006980387369791666
2006-02-02,126.9000015258789,-0.011605248624135936
2006-02-03,126.2699966430664,-0.00496457742503669
2006-02-06,126.5999984741211,0.00261346194525941
2006-02-07,125.4800033569336,-0.008846722991204802
2006-02-08,126.62000274658203,0.00908510805825895
2006-02-09,126.41000366210938,-0.0016584984987952462
2006-02-10,126.63999938964844,0.0018194424561036723
2006-02-13,126.41000366210938,-0.0018161380973432187
2006-02-14,127.75,0.010600397904207012
2006-02-15,128.1999969482422,0.00352248100385274
2006-02-16,129.16000366210938,0.007488352080497851
2006-02-17,128.80999755859375,-0.002709864459521562
2006-02-21,128.49000549316406,-0.002484217618932318
2006-02-22,129.27000427246094,0.006070501563939715
2006-02-23,129.0800018310547,-0.0014698107459313143
2006-02-24,129.41000366210938,0.0025565682241514664
2006-02-27,129.4600067138672,3.8639247618268285e-4
2006-02-28,128.22999572753906,-0.0095010885411639
2006-03-01,129.3699951171875,0.008890270822988164
2006-03-02,129.36000061035156,-7.725521537574578e-5
2006-03-03,128.75999450683594,-0.004638266084451547
2006-03-06,128.1699981689453,-0.0045821401293963384
2006-03-07,127.97000122070313,-0.0015604037692078655
2006-03-08,128.24000549316406,0.002109902866963917
2006-03-09,127.37999725341797,-0.006706239885430582
2006-03-10,128.58999633789063,0.00949912945959173
2006-03-13,128.8300018310547,0.0018664398475711126
2006-03-14,130.17999267578125,0.010478854502361305
2006-03-15,130.75999450683594,0.0044553838046312265
2006-03-16,131.02999877929688,0.002064884397397417
2006-03-17,130.6199951171875,-0.0031290823928035996
2006-03-20,130.41000366210938,-0.0016076516837236774
2006-03-21,129.58999633789063,-0.006287917346765654
2006-03-22,130.3800048828125,0.006096215504644517
2006-03-23,130.11000061035156,-0.002070902457041794
2006-03-24,130.2100067138672,7.686273387632934e-4
2006-03-27,130.02000427246094,-0.0014591999970000385
2006-03-28,129.22000122070313,-0.006152922823178666
2006-03-29,130.02999877929688,0.006268360555192251
2006-03-30,129.8000030517578,-0.0017687897385082647
2006-03-31,129.8300018310547,2.3111539746969783e-4
2006-04-03,129.72999572753906,-7.702850042762923e-4
2006-04-04,130.55999755859375,0.006397917662757579
2006-04-05,131.00999450683594,0.0034466678665510415
2006-04-06,130.8699951171875,-0.0010686161019656595
2006-04-07,129.5399932861328,-0.010162771304940737
2006-04-10,129.74000549316406,0.0015440189701836366
2006-04-11,128.63999938964844,-0.008478542137672284
2006-04-12,128.8800048828125,0.0018657143524782663
2006-04-13,128.7100067138672,-0.001319042229241749
2006-04-17,128.66000366210938,-3.8849389441003877e-4
2006-04-18,130.6999969482422,0.015855691186596743
2006-04-19,130.9499969482422,0.00191277739737822
2006-04-20,131.1300048828125,0.001374631071136721
2006-04-21,131.14999389648438,1.524366119694624e-4
2006-04-24,130.91000366210938,-0.0018298913118091514
2006-04-25,130.3699951171875,-0.0041250365122262635
2006-04-26,130.39999389648438,2.3010493534121541e-4
2006-04-27,131.02999877929688,0.004831326014574953
2006-04-28,131.47000122070313,0.0033580282798245107
2006-05-01,130.39999389648438,-0.008138794510410725
2006-05-02,131.3800048828125,0.007515422026063042
2006-05-03,130.88999938964844,-0.003729680887142107
2006-05-04,131.36000061035156,0.003590810779240446
2006-05-05,132.52000427246094,0.0088307221126639
2006-05-08,132.36000061035156,-0.0012073925215125084
2006-05-09,132.6199951171875,0.0019642981689107363
2006-05-10,132.5500030517578,-5.277640477051756e-4
2006-05-11,130.9499969482422,-0.012070962404209514
2006-05-12,129.24000549316406,-0.013058354294990911
2006-05-15,129.5,0.002011718475589894
2006-05-16,129.30999755859375,-0.0014672003197393822
2006-05-17,126.8499984741211,-0.019024044009883816
2006-05-18,126.20999908447266,-0.005045324377981802
2006-05-19,127.0999984741211,0.007051734380037185
2006-05-22,126.12999725341797,-0.007631795691174831
2006-05-23,125.16999816894531,-0.007611187706155614
2006-05-24,126.16999816894531,0.007989134893573084
2006-05-25,127.7300033569336,0.012364311727256973
2006-05-26,128.3800048828125,0.0050888711249972894
2006-05-30,126.0999984741211,-0.01775982491021585
2006-05-31,127.51000213623047,0.011181631079866692
2006-06-01,128.72999572753906,0.009567826608654309
2006-06-02,129,0.00209744644932957
2006-06-05,127.12000274658203,-0.014573622119519137
2006-06-06,126.80999755859375,-0.0024386814135481647
2006-06-07,125.86000061035156,-0.007491498829208892
2006-06-08,125.75,-8.739918148587337e-4
2006-06-09,125.3499984741211,-0.00318092664714836
2006-06-12,123.98999786376953,-0.01084962606227984
2006-06-13,122.55000305175781,-0.01161379818389764
2006-06-14,123.5,0.007751912889312336
2006-06-15,126.12000274658203,0.02121459713831604
2006-06-16,124.6500015258789,-0.011655575552570017
2006-06-19,123.66999816894531,-0.007862040472820474
2006-06-20,124.08999633789063,0.0033961201193805626
2006-06-21,125.01000213623047,0.007414020674436283
2006-06-22,124.45999908447266,-0.00439967236508358
2006-06-23,124.44000244140625,-1.6066722813354886e-4
2006-06-26,124.98999786376953,0.004419763834561574
2006-06-27,123.91000366210938,-0.008640645012549526
2006-06-28,124.75,0.006779084118028226
2006-06-29,127.2699966430664,0.02020037389231588
2006-06-30,127.27999877929688,7.858989938154965e-5
2006-07-03,127.80000305175781,0.004085514436267581
2006-07-05,127.06999969482422,-0.005712076208933651
2006-07-06,127.44000244140625,0.0029118025298704876
2006-07-07,126.61000061035156,-0.006512883044209778
2006-07-10,126.8499984741211,0.0018955679852505202
2006-07-11,127.41000366210938,0.004414703939492195
2006-07-12,126.05000305175781,-0.010674205880711506
2006-07-13,124,-0.016263411361569377
2006-07-14,123.5199966430664,-0.0038709948139805947
2006-07-17,123.33999633789063,-0.001457256396273431
2006-07-18,123.97000122070313,0.005107871748971015
2006-07-19,125.69000244140625,0.013874334143475695
2006-07-20,124.83000183105469,-0.006842235608615528
2006-07-21,123.94999694824219,-0.00704962645120763
2006-07-24,126.20999908447266,0.01823317621519731
2006-07-25,126.66000366210938,0.0035655223904686793
2006-07-26,126.83000183105469,0.0013421614087333856
2006-07-27,126.70999908447266,-9.461700295635274e-4
2006-07-28,127.9800033569336,0.010022920697949612
2006-07-31,127.8499984741211,-0.001015821842494558
2006-08-01,127.22000122070313,-0.004927628165326028
2006-08-02,128.0800018310547,0.006759948137868831
2006-08-03,128.4199981689453,0.0026545622503901965
2006-08-04,128.1999969482422,-0.0017131383261172323
2006-08-07,127.9000015258789,-0.002340057952453755
2006-08-08,127.41000366210938,-0.003831101312929903
2006-08-09,126.9800033569336,-0.0033749336222934244
2006-08-10,127.37000274658203,0.0030713449309980826
2006-08-11,127.01000213623047,-0.0028264159738445407
2006-08-14,127.11000061035156,7.873275524697318e-4
2006-08-15,128.6300048828125,0.011958180042185853
2006-08-16,129.6999969482422,0.008318370712995748
2006-08-17,130.02999877929688,0.002544347253812021
2006-08-18,130.69000244140625,0.005075779960819776
2006-08-21,130.1300048828125,-0.004284930355287277
2006-08-22,130.1199951171875,-7.692127295326095e-5
2006-08-23,129.75999450683594,-0.0027666817081213537
2006-08-24,129.64999389648438,-8.477236051806978e-4
2006-08-25,129.80999755859375,0.0012341200897944176
2006-08-28,130.42999267578125,0.004776173860627692
2006-08-29,130.5800018310547,0.0011501124258001417
2006-08-30,130.66000366210938,6.12665262160085e-4
2006-08-31,130.63999938964844,-1.5310172891674746e-4
2006-09-01,131.4199981689453,0.005970596930044689
2006-09-05,131.6699981689453,0.0019022980024593797
2006-09-06,130.50999450683594,-0.008809931482044819
2006-09-07,129.91000366210938,-0.004597278905679026
2006-09-08,130.27999877929688,0.002848087959029254
2006-09-11,130.41000366210938,9.978882716504861e-4
2006-09-12,131.69000244140625,0.009815188584867579
2006-09-13,132.22000122070313,0.004024593890737386
2006-09-14,132.22999572753906,7.558997688446966e-5
2006-09-15,131.9600067138672,-0.0020418136761358556
2006-09-18,132.13999938964844,0.0013639941393117196
2006-09-19,131.80999755859375,-0.002497365162546982
2006-09-20,132.50999450683594,0.005310651401317389
2006-09-21,131.8699951171875,-0.004829819758353557
2006-09-22,131.47000122070313,-0.00303324418969544
2006-09-25,132.47999572753906,0.0076823191409302995
2006-09-26,133.5800018310547,0.00830318643561794
2006-09-27,133.74000549316406,0.001197811498099391
2006-09-28,133.69000244140625,-3.73882531060374e-4
2006-09-29,133.5800018310547,-8.228035630396046e-4
2006-10-02,133.0800018310547,-0.003743075259366855
2006-10-03,133.36000061035156,0.0021039883937808627
2006-10-04,134.9199981689453,0.011697642107484071
2006-10-05,135.17999267578125,0.0019270272040055566
2006-10-06,135.00999450683594,-0.0012575690054447625
2006-10-09,135.08999633789063,5.925622865693605e-4
2006-10-10,135.27000427246094,0.0013325038082025848
2006-10-11,135.11000061035156,-0.0011828465813240865
2006-10-12,136.27999877929688,0.008659597096143246
2006-10-13,136.6300048828125,0.0025682866645930476
2006-10-16,136.83999633789063,0.0015369351355746096
2006-10-17,136.41000366210938,-0.0031423025963804867
2006-10-18,136.58999633789063,0.001319497624434465
2006-10-19,136.80999755859375,0.0016106686185047927
2006-10-20,136.83999633789063,2.1927329750902856e-4
2006-10-23,137.47000122070313,0.004603952789189409
2006-10-24,137.8800048828125,0.0029824955151570047
2006-10-25,138.35000610351563,0.003408769974316365
2006-10-26,138.77999877929688,0.0031080061930718154
2006-10-27,137.91000366210938,-0.006268879700532793
2006-10-30,137.80999755859375,-7.251548173448535e-4
2006-10-31,137.7899932861328,-1.451583543670852e-4
2006-11-01,136.86000061035156,-0.0067493484367187676
2006-11-02,136.77999877929688,-5.84552321334978e-4
2006-11-03,136.5399932861328,-0.001754682667831621
2006-11-06,138.0800018310547,0.011278809291389356
2006-11-07,138.61000061035156,0.0038383456856072866
2006-11-08,138.91000366210938,0.0021643680141172146
2006-11-09,138.17999267578125,-0.00525528016041116
2006-11-10,138.24000549316406,4.343090213040004e-4
2006-11-13,138.5800018310547,0.0024594641520571826
2006-11-14,139.6199951171875,0.007504641884769828
2006-11-15,140.02000427246094,0.002864984739024644
2006-11-16,140.3800048828125,0.0025710655575402466
2006-11-17,140.4199981689453,2.8489303847936464e-4
2006-11-20,140.5,5.69732460460752e-4
2006-11-21,140.63999938964844,9.96436936999555e-4
2006-11-22,140.9199981689453,0.0019908900775882955
2006-11-24,140.35000610351563,-0.004044791887850714
2006-11-27,138.4199981689453,-0.013751391881998414
2006-11-28,139.02000427246094,0.004334677874965014
2006-11-29,140.47000122070313,0.010430131662205851
2006-11-30,140.52999877929688,4.2712008309506074e-4
2006-12-01,140.22000122070313,-0.002205917322184019
2006-12-04,141.2899932861328,0.007630809129330588
2006-12-05,141.89999389648438,0.004317365980166921
2006-12-06,141.77999877929688,-8.456315880819282e-4
2006-12-07,141.16000366210938,-0.004372937808756939
2006-12-08,141.4199981689453,0.0018418425906128399
2006-12-11,141.8300018310547,0.0028991915388060616
2006-12-12,141.72000122070313,-7.755806876643294e-4
2006-12-13,141.8699951171875,0.0010583819869630596
2006-12-14,143.1199951171875,0.008810883506180955
2006-12-15,142.33999633789063,-0.0054499637081332165
2006-12-18,141.9499969482422,-0.002739914287496862
2006-12-19,142.22000122070313,0.0019021083357922612
2006-12-20,142.13999938964844,-5.62521659176034e-4
2006-12-21,141.6199951171875,-0.0036583950660886775
2006-12-22,140.75,-0.006143165846514807
2006-12-26,141.5800018310547,0.005896993471081261
2006-12-27,142.50999450683594,0.006568672579133008
2006-12-28,142.2100067138672,-0.0021050298542700466
2006-12-29,141.6199951171875,-0.00414887538727719
2007-01-03,141.3699951171875,-0.0017652874496509505
2007-01-04,141.6699981689453,0.002122112627287901
2007-01-05,140.5399932861328,-0.007976317480183338
2007-01-08,141.19000244140625,0.004625083153021428
2007-01-09,141.07000732421875,-8.498839515021461e-4
2007-01-10,141.5399932861328,0.003331579623682176
2007-01-11,142.16000366210938,0.004380460685222508
2007-01-12,143.24000549316406,0.007597086404286199
2007-01-16,142.9600067138672,-0.0019547526428308993
2007-01-17,143.02000427246094,4.196807203138597e-4
2007-01-18,142.5399932861328,-0.0033562506781476373
2007-01-19,142.82000732421875,0.0019644594589242137
2007-01-22,142.3800048828125,-0.003080817944557243
2007-01-23,142.8000030517578,0.002949839545875819
2007-01-24,143.9499969482422,0.008053178374706057
2007-01-25,142.25999450683594,-0.011740204774119566
2007-01-26,142.1300048828125,-9.137468651961123e-4
2007-01-29,142.0500030517578,-5.628778463819075e-4
2007-01-30,142.7899932861328,0.005209364438418031
2007-01-31,143.75,0.0067232072204349595
2007-02-01,144.61000061035156,0.005982612941576087
2007-02-02,144.80999755859375,0.0013830091100066782
2007-02-05,144.85000610351563,2.7628303015257314e-4
2007-02-06,144.88999938964844,2.761013769252567e-4
2007-02-07,145.2100067138672,0.0022086225796589566
2007-02-08,145.02000427246094,-0.0013084665837158537
2007-02-09,143.94000244140625,-0.007447261062174566
2007-02-12,143.4499969482422,-0.0034042342979918273
2007-02-13,144.66000366210938,0.008435041753983213
2007-02-14,145.61000061035156,0.006567101646569494
2007-02-15,145.8000030517578,0.0013048721970319293
2007-02-16,145.72999572753906,-4.8015996401521316e-4
2007-02-20,146.0399932861328,0.0021272048835665257
2007-02-21,145.97999572753906,-4.1082964497401856e-4
2007-02-22,145.8699951171875,-7.535320836484374e-4
2007-02-23,145.3000030517578,-0.003907534685058249
2007-02-26,145.1699981689453,-8.947342056571776e-4
2007-02-27,139.5,-0.039057644420072986
2007-02-28,140.92999267578125,0.010250843553987456
2007-03-01,140.50999450683594,-0.002980190099857211
2007-03-02,138.6699981689453,-0.01309512781883361
2007-03-05,137.35000610351563,-0.009518944853677047
2007-03-06,139.6999969482422,0.017109506663985592
2007-03-07,139.55999755859375,-0.0010021431117160742
